route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
104,1,40000,Kempegowda Bus Station,1,104 DOWN
104,1,40001,Kempegowda Bus Station,1,104 DOWN
104,1,40002,Kempegowda Bus Station,1,104 DOWN
104,1,40003,Kempegowda Bus Station,1,104 DOWN
104,1,40004,Kempegowda Bus Station,1,104 DOWN
104,1,40005,Kempegowda Bus Station,1,104 DOWN
104,1,40006,Kempegowda Bus Station,1,104 DOWN
104,1,39993,Sadashivanagara,0,104 UP
104,1,39994,Sadashivanagara,0,104 UP
104,1,39995,Sadashivanagara,0,104 UP
104,1,39996,Sadashivanagara,0,104 UP
104,1,39997,Sadashivanagara,0,104 UP
104,1,39998,Sadashivanagara,0,104 UP
104,1,39999,Sadashivanagara,0,104 UP
107-C D14G-SBS,1,39915,Depot-14 Gate,1,107-C D14G-SBS DOWN
107-C D14G-SBS,1,39916,Depot-14 Gate,1,107-C D14G-SBS DOWN
107-C D14G-SBS,1,39917,Depot-14 Gate,1,107-C D14G-SBS DOWN
107-C D14G-SBS,1,39918,Depot-14 Gate,1,107-C D14G-SBS DOWN
107-C D14G-SBS,1,39919,Depot-14 Gate,1,107-C D14G-SBS DOWN
107-C D14G-SBS,1,39912,Shivajinagara Bus Station,0,107-C D14G-SBS UP
107-C D14G-SBS,1,39913,Shivajinagara Bus Station,0,107-C D14G-SBS UP
107-C D14G-SBS,1,39914,Shivajinagara Bus Station,0,107-C D14G-SBS UP
111,1,15487,KR Market,1,111 DOWN
111,1,15488,KR Market,1,111 DOWN
111,1,15489,KR Market,1,111 DOWN
111,1,15490,KR Market,1,111 DOWN
111,1,15491,KR Market,1,111 DOWN
111,1,15492,KR Market,1,111 DOWN
111,1,15493,KR Market,1,111 DOWN
111,1,15494,KR Market,1,111 DOWN
111,1,15495,KR Market,1,111 DOWN
111,1,15496,KR Market,1,111 DOWN
111,1,15497,KR Market,1,111 DOWN
111,1,15498,KR Market,1,111 DOWN
111,1,15499,KR Market,1,111 DOWN
111,1,15500,KR Market,1,111 DOWN
111,1,15501,KR Market,1,111 DOWN
111,1,15502,KR Market,1,111 DOWN
111,1,15503,KR Market,1,111 DOWN
111,1,15504,KR Market,1,111 DOWN
111,1,15505,KR Market,1,111 DOWN
111,1,15506,KR Market,1,111 DOWN
111,1,15507,KR Market,1,111 DOWN
111,1,15508,KR Market,1,111 DOWN
111,1,15509,KR Market,1,111 DOWN
111,1,15510,KR Market,1,111 DOWN
111,1,15511,KR Market,1,111 DOWN
111,1,15512,KR Market,1,111 DOWN
111,1,15513,KR Market,1,111 DOWN
111,1,15514,KR Market,1,111 DOWN
111,1,15515,KR Market,1,111 DOWN
111,1,15516,KR Market,1,111 DOWN
111,1,15517,KR Market,1,111 DOWN
111,1,15518,KR Market,1,111 DOWN
111,1,15519,KR Market,1,111 DOWN
111,1,15520,KR Market,1,111 DOWN
111,1,15521,KR Market,1,111 DOWN
111,1,15522,KR Market,1,111 DOWN
111,1,15523,KR Market,1,111 DOWN
111,1,15524,KR Market,1,111 DOWN
111,1,15525,KR Market,1,111 DOWN
111,1,15526,KR Market,1,111 DOWN
111,1,15527,KR Market,1,111 DOWN
111,1,15528,KR Market,1,111 DOWN
111,1,15529,KR Market,1,111 DOWN
111,1,15530,KR Market,1,111 DOWN
111,1,15531,KR Market,1,111 DOWN
111,1,15532,KR Market,1,111 DOWN
111,1,15533,KR Market,1,111 DOWN
111,1,15534,KR Market,1,111 DOWN
111,1,15535,KR Market,1,111 DOWN
111,1,15536,KR Market,1,111 DOWN
111,1,15537,KR Market,1,111 DOWN
111,1,15437,Kaval Byrasandra,0,111 UP
111,1,15438,Kaval Byrasandra,0,111 UP
111,1,15439,Kaval Byrasandra,0,111 UP
111,1,15440,Kaval Byrasandra,0,111 UP
111,1,15441,Kaval Byrasandra,0,111 UP
111,1,15442,Kaval Byrasandra,0,111 UP
111,1,15443,Kaval Byrasandra,0,111 UP
111,1,15444,Kaval Byrasandra,0,111 UP
111,1,15445,Kaval Byrasandra,0,111 UP
111,1,15446,Kaval Byrasandra,0,111 UP
111,1,15447,Kaval Byrasandra,0,111 UP
111,1,15448,Kaval Byrasandra,0,111 UP
111,1,15449,Kaval Byrasandra,0,111 UP
111,1,15450,Kaval Byrasandra,0,111 UP
111,1,15451,Kaval Byrasandra,0,111 UP
111,1,15452,Kaval Byrasandra,0,111 UP
111,1,15453,Kaval Byrasandra,0,111 UP
111,1,15454,Kaval Byrasandra,0,111 UP
111,1,15455,Kaval Byrasandra,0,111 UP
111,1,15456,Kaval Byrasandra,0,111 UP
111,1,15457,Kaval Byrasandra,0,111 UP
111,1,15458,Kaval Byrasandra,0,111 UP
111,1,15459,Kaval Byrasandra,0,111 UP
111,1,15460,Kaval Byrasandra,0,111 UP
111,1,15461,Kaval Byrasandra,0,111 UP
111,1,15462,Kaval Byrasandra,0,111 UP
111,1,15463,Kaval Byrasandra,0,111 UP
111,1,15464,Kaval Byrasandra,0,111 UP
111,1,15465,Kaval Byrasandra,0,111 UP
111,1,15466,Kaval Byrasandra,0,111 UP
111,1,15467,Kaval Byrasandra,0,111 UP
111,1,15468,Kaval Byrasandra,0,111 UP
111,1,15469,Kaval Byrasandra,0,111 UP
111,1,15470,Kaval Byrasandra,0,111 UP
111,1,15471,Kaval Byrasandra,0,111 UP
111,1,15472,Kaval Byrasandra,0,111 UP
111,1,15473,Kaval Byrasandra,0,111 UP
111,1,15474,Kaval Byrasandra,0,111 UP
111,1,15475,Kaval Byrasandra,0,111 UP
111,1,15476,Kaval Byrasandra,0,111 UP
111,1,15477,Kaval Byrasandra,0,111 UP
111,1,15478,Kaval Byrasandra,0,111 UP
111,1,15479,Kaval Byrasandra,0,111 UP
111,1,15480,Kaval Byrasandra,0,111 UP
111,1,15481,Kaval Byrasandra,0,111 UP
111,1,15482,Kaval Byrasandra,0,111 UP
111,1,15483,Kaval Byrasandra,0,111 UP
111,1,15484,Kaval Byrasandra,0,111 UP
111,1,15485,Kaval Byrasandra,0,111 UP
111,1,15486,Kaval Byrasandra,0,111 UP
111 CMS-KBR,1,44668,Cubbon Park Metro Station,1,111 CMS-KBR DOWN
111 CMS-KBR,1,44669,Cubbon Park Metro Station,1,111 CMS-KBR DOWN
111-C,1,15538,Kaval Byrasandra,0,111-C UP
111-C,1,15539,Kaval Byrasandra,0,111-C UP
111-C,1,15540,Kaval Byrasandra,0,111-C UP
111-C,1,15541,Kaval Byrasandra,0,111-C UP
111-C,1,15542,Kaval Byrasandra,0,111-C UP
111-C,1,15543,Kaval Byrasandra,0,111-C UP
111-C,1,15544,Kaval Byrasandra,0,111-C UP
111-C,1,15545,Kaval Byrasandra,0,111-C UP
111-C,1,15546,Kaval Byrasandra,0,111-C UP
111-C,1,15547,Kaval Byrasandra,0,111-C UP
111-C,1,15548,Kaval Byrasandra,0,111-C UP
111-C,1,15549,Kaval Byrasandra,0,111-C UP
111-C,1,15550,Kaval Byrasandra,0,111-C UP
111-C,1,15551,Kaval Byrasandra,0,111-C UP
111-C,1,15552,Kaval Byrasandra,0,111-C UP
111-C,1,15553,Kaval Byrasandra,0,111-C UP
111-C,1,15554,Kaval Byrasandra,0,111-C UP
111-C,1,15555,Kaval Byrasandra,0,111-C UP
111-C,1,15556,Kaval Byrasandra,0,111-C UP
111-C,1,15557,Kaval Byrasandra,0,111-C UP
111-C,1,15558,Kaval Byrasandra,0,111-C UP
111-C,1,15559,Kaval Byrasandra,0,111-C UP
111-C,1,15560,Kaval Byrasandra,0,111-C UP
111-C,1,15561,Kaval Byrasandra,0,111-C UP
111-C,1,15562,Kaval Byrasandra,0,111-C UP
111-C,1,15563,Kaval Byrasandra,0,111-C UP
111-C,1,15564,Kaval Byrasandra,0,111-C UP
111-C,1,15565,Kaval Byrasandra,0,111-C UP
111-C,1,15566,Kaval Byrasandra,0,111-C UP
111-C,1,15567,Kaval Byrasandra,0,111-C UP
111-C,1,15568,Kaval Byrasandra,0,111-C UP
111-C,1,15569,Kaval Byrasandra,0,111-C UP
111-C,1,15570,Kaval Byrasandra,0,111-C UP
111-C,1,15571,Kaval Byrasandra,0,111-C UP
111-C,1,15572,Kaval Byrasandra,0,111-C UP
111-C,1,15573,Kaval Byrasandra,0,111-C UP
111-C,1,15574,Kaval Byrasandra,0,111-C UP
111-C,1,15575,Kaval Byrasandra,0,111-C UP
111-C,1,15576,Kaval Byrasandra,0,111-C UP
111-C,1,15577,Kaval Byrasandra,0,111-C UP
111-C,1,15578,Kaval Byrasandra,0,111-C UP
111-C,1,15579,Kaval Byrasandra,0,111-C UP
111-C,1,15580,Kaval Byrasandra,0,111-C UP
111-C,1,15581,Kaval Byrasandra,0,111-C UP
111-C,1,15582,Kaval Byrasandra,0,111-C UP
111-C,1,15583,Kaval Byrasandra,0,111-C UP
111-C,1,15584,Kaval Byrasandra,0,111-C UP
111-C,1,15585,Kaval Byrasandra,0,111-C UP
111-C,1,15586,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15587,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15588,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15589,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15590,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15591,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15592,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15593,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15594,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15595,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15596,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15597,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15598,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15599,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15600,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15601,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15602,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15603,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15604,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15605,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15606,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15607,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15608,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15609,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15610,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15611,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15612,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15613,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15614,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15615,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15616,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15617,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15618,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15619,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15620,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15621,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15622,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15623,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15624,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15625,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15626,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15627,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15628,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15629,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15630,Kempegowda Bus Station,1,111-C DOWN
111-C,1,15631,Kempegowda Bus Station,1,111-C DOWN
112,1,3462,Kaval Byrasandra,0,112 UP
112,1,3463,Kaval Byrasandra,0,112 UP
112,1,3464,Kaval Byrasandra,0,112 UP
112,1,3465,Kaval Byrasandra,0,112 UP
112,1,3466,Kaval Byrasandra,0,112 UP
112,1,3467,Kaval Byrasandra,0,112 UP
112,1,3468,Kaval Byrasandra,0,112 UP
112,1,3469,Kaval Byrasandra,0,112 UP
112,1,3470,Kaval Byrasandra,0,112 UP
112,1,3471,Kaval Byrasandra,0,112 UP
112,1,3472,Kaval Byrasandra,0,112 UP
112,1,3473,Kaval Byrasandra,0,112 UP
112,1,3474,Kaval Byrasandra,0,112 UP
112,1,3475,Kaval Byrasandra,0,112 UP
112,1,3476,Kaval Byrasandra,0,112 UP
112,1,3477,Kaval Byrasandra,0,112 UP
112,1,3478,Kaval Byrasandra,0,112 UP
112,1,3479,Kaval Byrasandra,0,112 UP
112,1,3480,Kaval Byrasandra,0,112 UP
112,1,3481,Kaval Byrasandra,0,112 UP
112,1,3482,Kaval Byrasandra,0,112 UP
112,1,3483,Kaval Byrasandra,0,112 UP
112,1,3484,Kaval Byrasandra,0,112 UP
112,1,3485,Kaval Byrasandra,0,112 UP
112,1,3486,Kaval Byrasandra,0,112 UP
112,1,3487,Kaval Byrasandra,0,112 UP
112,1,3488,Kaval Byrasandra,0,112 UP
112,1,3489,Kaval Byrasandra,0,112 UP
112,1,3490,Kaval Byrasandra,0,112 UP
112,1,3491,Kaval Byrasandra,0,112 UP
112,1,3492,Kaval Byrasandra,0,112 UP
112,1,3493,Kaval Byrasandra,0,112 UP
112,1,3494,Kaval Byrasandra,0,112 UP
112,1,3495,Kaval Byrasandra,0,112 UP
112,1,3496,Kaval Byrasandra,0,112 UP
112,1,3497,Kaval Byrasandra,0,112 UP
112,1,3498,Kaval Byrasandra,0,112 UP
112,1,3499,Kaval Byrasandra,0,112 UP
112,1,3500,Kaval Byrasandra,0,112 UP
112,1,3501,Kaval Byrasandra,0,112 UP
112,1,3502,Kaval Byrasandra,0,112 UP
112,1,3503,Kaval Byrasandra,0,112 UP
112,1,3504,Kaval Byrasandra,0,112 UP
112,1,3505,Kaval Byrasandra,0,112 UP
112,1,3506,Kaval Byrasandra,0,112 UP
112,1,3507,Kaval Byrasandra,0,112 UP
112,1,3508,Kaval Byrasandra,0,112 UP
112,1,3509,Kaval Byrasandra,0,112 UP
112,1,3510,Kaval Byrasandra,0,112 UP
112,1,3511,Kaval Byrasandra,0,112 UP
112,1,3512,Kaval Byrasandra,0,112 UP
112,1,3513,Kaval Byrasandra,0,112 UP
112,1,3514,Kaval Byrasandra,0,112 UP
112,1,3515,Kaval Byrasandra,0,112 UP
112,1,3516,Kaval Byrasandra,0,112 UP
112,1,3517,Kaval Byrasandra,0,112 UP
112,1,3518,Kaval Byrasandra,0,112 UP
112,1,3519,Kaval Byrasandra,0,112 UP
112,1,3520,Kaval Byrasandra,0,112 UP
112,1,3521,Kaval Byrasandra,0,112 UP
112,1,3522,Kaval Byrasandra,0,112 UP
112,1,3523,Shivajinagara Bus Station,1,112 DOWN
112,1,3524,Shivajinagara Bus Station,1,112 DOWN
112,1,3525,Shivajinagara Bus Station,1,112 DOWN
112,1,3526,Shivajinagara Bus Station,1,112 DOWN
112,1,3527,Shivajinagara Bus Station,1,112 DOWN
112,1,3528,Shivajinagara Bus Station,1,112 DOWN
112,1,3529,Shivajinagara Bus Station,1,112 DOWN
112,1,3530,Shivajinagara Bus Station,1,112 DOWN
112,1,3531,Shivajinagara Bus Station,1,112 DOWN
112,1,3532,Shivajinagara Bus Station,1,112 DOWN
112,1,3533,Shivajinagara Bus Station,1,112 DOWN
112,1,3534,Shivajinagara Bus Station,1,112 DOWN
112,1,3535,Shivajinagara Bus Station,1,112 DOWN
112,1,3536,Shivajinagara Bus Station,1,112 DOWN
112,1,3537,Shivajinagara Bus Station,1,112 DOWN
112,1,3538,Shivajinagara Bus Station,1,112 DOWN
112,1,3539,Shivajinagara Bus Station,1,112 DOWN
112,1,3540,Shivajinagara Bus Station,1,112 DOWN
112,1,3541,Shivajinagara Bus Station,1,112 DOWN
112,1,3542,Shivajinagara Bus Station,1,112 DOWN
112,1,3543,Shivajinagara Bus Station,1,112 DOWN
112,1,3544,Shivajinagara Bus Station,1,112 DOWN
112,1,3545,Shivajinagara Bus Station,1,112 DOWN
112,1,3546,Shivajinagara Bus Station,1,112 DOWN
112,1,3547,Shivajinagara Bus Station,1,112 DOWN
112,1,3548,Shivajinagara Bus Station,1,112 DOWN
112,1,3549,Shivajinagara Bus Station,1,112 DOWN
112,1,3550,Shivajinagara Bus Station,1,112 DOWN
112,1,3551,Shivajinagara Bus Station,1,112 DOWN
112,1,3552,Shivajinagara Bus Station,1,112 DOWN
112,1,3553,Shivajinagara Bus Station,1,112 DOWN
112,1,3554,Shivajinagara Bus Station,1,112 DOWN
112,1,3555,Shivajinagara Bus Station,1,112 DOWN
112,1,3556,Shivajinagara Bus Station,1,112 DOWN
112,1,3557,Shivajinagara Bus Station,1,112 DOWN
112,1,3558,Shivajinagara Bus Station,1,112 DOWN
112,1,3559,Shivajinagara Bus Station,1,112 DOWN
112,1,3560,Shivajinagara Bus Station,1,112 DOWN
112,1,3561,Shivajinagara Bus Station,1,112 DOWN
112,1,3562,Shivajinagara Bus Station,1,112 DOWN
112,1,3563,Shivajinagara Bus Station,1,112 DOWN
112,1,3564,Shivajinagara Bus Station,1,112 DOWN
112,1,3565,Shivajinagara Bus Station,1,112 DOWN
112,1,3566,Shivajinagara Bus Station,1,112 DOWN
112,1,3567,Shivajinagara Bus Station,1,112 DOWN
112,1,3568,Shivajinagara Bus Station,1,112 DOWN
112,1,3569,Shivajinagara Bus Station,1,112 DOWN
112,1,3570,Shivajinagara Bus Station,1,112 DOWN
112,1,3571,Shivajinagara Bus Station,1,112 DOWN
112,1,3572,Shivajinagara Bus Station,1,112 DOWN
112,1,3573,Shivajinagara Bus Station,1,112 DOWN
112,1,3574,Shivajinagara Bus Station,1,112 DOWN
112,1,3575,Shivajinagara Bus Station,1,112 DOWN
112,1,3576,Shivajinagara Bus Station,1,112 DOWN
112,1,3577,Shivajinagara Bus Station,1,112 DOWN
112,1,3578,Shivajinagara Bus Station,1,112 DOWN
112,1,3579,Shivajinagara Bus Station,1,112 DOWN
112,1,3580,Shivajinagara Bus Station,1,112 DOWN
112,1,3581,Shivajinagara Bus Station,1,112 DOWN
112,1,3582,Shivajinagara Bus Station,1,112 DOWN
112 CMS-KBR,1,44672,Cubbon Park Metro Station,1,112 CMS-KBR DOWN
112 CMS-KBR,1,44673,Cubbon Park Metro Station,1,112 CMS-KBR DOWN
112 CMS-KBR,1,44670,Kaval Byrasandra,0,112 CMS-KBR UP
112 CMS-KBR,1,44671,Kaval Byrasandra,0,112 CMS-KBR UP
112-A,1,16176,Kaval Byrasandra,0,112-A UP
112-A,1,16177,Kaval Byrasandra,0,112-A UP
112-A,1,16178,Kaval Byrasandra,0,112-A UP
112-A,1,16179,Kaval Byrasandra,0,112-A UP
112-A,1,16180,Kaval Byrasandra,0,112-A UP
112-A,1,16181,Kaval Byrasandra,0,112-A UP
112-A,1,16182,Kaval Byrasandra,0,112-A UP
112-A,1,16183,Kaval Byrasandra,0,112-A UP
112-A,1,16184,Kaval Byrasandra,0,112-A UP
112-A,1,16185,Kaval Byrasandra,0,112-A UP
112-A,1,16186,Kaval Byrasandra,0,112-A UP
112-A,1,16187,Kaval Byrasandra,0,112-A UP
112-A,1,16188,Kaval Byrasandra,0,112-A UP
112-A,1,16189,Kaval Byrasandra,0,112-A UP
112-A,1,16190,Kaval Byrasandra,0,112-A UP
112-A,1,16191,Kaval Byrasandra,0,112-A UP
112-A,1,16192,Kaval Byrasandra,0,112-A UP
112-A,1,16193,Kaval Byrasandra,0,112-A UP
112-A,1,16194,Kaval Byrasandra,0,112-A UP
112-A,1,16195,Kaval Byrasandra,0,112-A UP
112-A,1,16196,Kaval Byrasandra,0,112-A UP
112-A,1,16197,Kaval Byrasandra,0,112-A UP
112-A,1,16198,Kaval Byrasandra,0,112-A UP
112-A,1,16199,Kaval Byrasandra,0,112-A UP
112-A,1,16200,Kaval Byrasandra,0,112-A UP
112-A,1,16201,Kaval Byrasandra,0,112-A UP
112-A,1,16202,Kaval Byrasandra,0,112-A UP
112-A,1,16203,Kaval Byrasandra,0,112-A UP
112-A,1,16204,Kaval Byrasandra,0,112-A UP
112-A,1,16205,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16206,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16207,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16208,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16209,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16210,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16211,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16212,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16213,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16214,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16215,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16216,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16217,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16218,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16219,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16220,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16221,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16222,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16223,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16224,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16225,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16226,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16227,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16228,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16229,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16230,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16231,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16232,Shivajinagara Bus Station,1,112-A DOWN
112-A,1,16233,Shivajinagara Bus Station,1,112-A DOWN
112-A SBS-MDG,1,54207,Modi Garden,0,112-A SBS-MDG UP
112-A SBS-MDG,1,54208,Shivajinagara Bus Station,1,112-A SBS-MDG DOWN
112A MDG-SBS,1,48757,Shivajinagara Bus Station,0,112-A SBS-MDG DOWN
114,1,16308,KR Market,1,114 DOWN
114,1,16309,KR Market,1,114 DOWN
114,1,16310,KR Market,1,114 DOWN
114,1,16311,KR Market,1,114 DOWN
114,1,16312,KR Market,1,114 DOWN
114,1,16313,KR Market,1,114 DOWN
114,1,16314,KR Market,1,114 DOWN
114,1,16315,KR Market,1,114 DOWN
114,1,16316,KR Market,1,114 DOWN
114,1,16317,KR Market,1,114 DOWN
114,1,16318,KR Market,1,114 DOWN
114,1,16319,KR Market,1,114 DOWN
114,1,16320,KR Market,1,114 DOWN
114,1,16321,KR Market,1,114 DOWN
114,1,16322,KR Market,1,114 DOWN
114,1,16323,KR Market,1,114 DOWN
114,1,16324,KR Market,1,114 DOWN
114,1,16325,KR Market,1,114 DOWN
114,1,16326,KR Market,1,114 DOWN
114,1,16327,KR Market,1,114 DOWN
114,1,16328,KR Market,1,114 DOWN
114,1,16329,KR Market,1,114 DOWN
114,1,16330,KR Market,1,114 DOWN
114,1,16331,KR Market,1,114 DOWN
114,1,16332,KR Market,1,114 DOWN
114,1,16333,KR Market,1,114 DOWN
114,1,16334,KR Market,1,114 DOWN
114,1,16335,KR Market,1,114 DOWN
114,1,16336,KR Market,1,114 DOWN
114,1,16337,KR Market,1,114 DOWN
114,1,16338,KR Market,1,114 DOWN
114,1,16339,KR Market,1,114 DOWN
114,1,16340,KR Market,1,114 DOWN
114,1,16341,KR Market,1,114 DOWN
114,1,16342,KR Market,1,114 DOWN
114,1,16343,KR Market,1,114 DOWN
114,1,16274,Sultan palya,0,114 UP
114,1,16275,Sultan palya,0,114 UP
114,1,16276,Sultan palya,0,114 UP
114,1,16277,Sultan palya,0,114 UP
114,1,16278,Sultan palya,0,114 UP
114,1,16279,Sultan palya,0,114 UP
114,1,16280,Sultan palya,0,114 UP
114,1,16281,Sultan palya,0,114 UP
114,1,16282,Sultan palya,0,114 UP
114,1,16283,Sultan palya,0,114 UP
114,1,16284,Sultan palya,0,114 UP
114,1,16285,Sultan palya,0,114 UP
114,1,16286,Sultan palya,0,114 UP
114,1,16287,Sultan palya,0,114 UP
114,1,16288,Sultan palya,0,114 UP
114,1,16289,Sultan palya,0,114 UP
114,1,16290,Sultan palya,0,114 UP
114,1,16291,Sultan palya,0,114 UP
114,1,16292,Sultan palya,0,114 UP
114,1,16293,Sultan palya,0,114 UP
114,1,16294,Sultan palya,0,114 UP
114,1,16295,Sultan palya,0,114 UP
114,1,16296,Sultan palya,0,114 UP
114,1,16297,Sultan palya,0,114 UP
114,1,16298,Sultan palya,0,114 UP
114,1,16299,Sultan palya,0,114 UP
114,1,16300,Sultan palya,0,114 UP
114,1,16301,Sultan palya,0,114 UP
114,1,16302,Sultan palya,0,114 UP
114,1,16303,Sultan palya,0,114 UP
114,1,16304,Sultan palya,0,114 UP
114,1,16305,Sultan palya,0,114 UP
114,1,16306,Sultan palya,0,114 UP
114,1,16307,Sultan palya,0,114 UP
114 SBS-MRP,1,49752,Manorayanapalya,0,114 SBS-MRP UP
114 SBS-MRP,1,49753,Shivajinagara Bus Station,1,114 SBS-MRP DOWN
114-A,1,16368,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16369,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16370,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16371,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16372,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16373,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16374,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16375,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16376,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16377,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16378,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16379,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16380,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16381,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16382,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16383,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16384,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16385,Shivajinagara Bus Station,1,114-A DOWN
114-A,1,16344,Sultan palya,0,114-A UP
114-A,1,16345,Sultan palya,0,114-A UP
114-A,1,16346,Sultan palya,0,114-A UP
114-A,1,16347,Sultan palya,0,114-A UP
114-A,1,16348,Sultan palya,0,114-A UP
114-A,1,16349,Sultan palya,0,114-A UP
114-A,1,16350,Sultan palya,0,114-A UP
114-A,1,16351,Sultan palya,0,114-A UP
114-A,1,16352,Sultan palya,0,114-A UP
114-A,1,16353,Sultan palya,0,114-A UP
114-A,1,16354,Sultan palya,0,114-A UP
114-A,1,16355,Sultan palya,0,114-A UP
114-A,1,16356,Sultan palya,0,114-A UP
114-A,1,16357,Sultan palya,0,114-A UP
114-A,1,16358,Sultan palya,0,114-A UP
114-A,1,16359,Sultan palya,0,114-A UP
114-A,1,16360,Sultan palya,0,114-A UP
114-A,1,16361,Sultan palya,0,114-A UP
114-A,1,16362,Sultan palya,0,114-A UP
114-A,1,16363,Sultan palya,0,114-A UP
114-A,1,16364,Sultan palya,0,114-A UP
114-A,1,16365,Sultan palya,0,114-A UP
114-A,1,16366,Sultan palya,0,114-A UP
114-A,1,16367,Sultan palya,0,114-A UP
114-B,1,16407,Kempegowda Bus Station,1,114-B DOWN
114-B,1,16408,Kempegowda Bus Station,1,114-B DOWN
